STU_ID,INCODE,INSTNUM,TYPETUIT,NUMATND,ENRLSTAT,MAJCODE,MAJVERB,MAJSRCH,HRSWEKLY,TYPDEGCT,DATRCVMO,DATRCVYR,JOBCHNG,GRANTS,LOANS,WORKSTDY,OTH_FINA,NO_FINA,AMT_FINA,CAMPJOB,EDRELJOB,PARNBORW,F3PSEAT,F3PSEEN,F3PSECT,F3SEC2A,STRTMON1,STRTYR1,ENDMON1,ENDYR1,STRTMON2,STRTYR2,ENDMON2,ENDYR2,STRTMON3,STRTYR3,ENDMON3,ENDYR3,STRTMON4,STRTYR4,ENDMON4,ENDYR4
6832786,2520,1,1,1,1,472,INDUSTRIAL MAINTENANCE,INDUSTRIAL MAINTENANCE,12,5,0,0,-9,2,2,2,2,1,-9,2,1,2,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6832728,566,1,1,1,1,20,ENVIRONMENTAL HORTICULTURE,@ENVIRONMENTAL HORTICULTURE,27,5,0,0,-9,2,2,2,2,1,-9,2,1,2,22,22,1,4,11,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895193,1160,1,1,1,1,504,ART,ART,-9,4,0,0,-9,2,1,2,2,2,1400,2,2,1,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895174,458,1,1,1,1,185,REGISTERED NURSE,REGISTER NURSE,-9,4,0,0,-9,1,2,2,2,2,1500,2,2,1,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895158,314,1,1,1,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,1,2,2,2,2,-7,1,2,-8,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895150,1714,1,1,1,2,420,PSYCHOLOGY ABNORMAL,PSYCHOLOGY @ABNORMAL,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,4,11,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895183,1610,1,1,1,1,455,POLITICAL SCIENCE,POLITICAL SCIENCE,-9,4,0,0,-9,1,2,2,2,2,2000,2,2,2,27,27,1,6,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895110,2119,1,-9,1,1,900,NO MAJOR,NO MAJOR,-9,1,0,0,-9,1,1,2,2,2,-8,2,2,2,5,5,1,2,9,92,1,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895110,1642,2,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,10,3,0,0,-9,1,2,2,2,2,-8,2,2,2,13,13,1,4,1,93,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895180,1141,1,1,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,2,1,2,2,2,1200,2,2,2,17,17,1,6,8,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895170,567,1,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,2,2,2,2,-8,2,2,2,8,8,1,5,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895112,1642,1,1,1,1,174,MEDICAL LAB TECHNOLOGY,MEDICAL LAB TECHNOLOGY,21,3,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,4,8,92,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895192,2100,1,-9,1,1,20,ANIMAL SCIENCE,ANIMAL SCIENCE,-9,4,0,0,-9,1,2,2,2,2,5000,2,2,1,10,10,1,5,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895192,1610,2,1,1,1,20,ANIMAL SCIENCE,ANIMAL SCIENCE,-9,4,0,0,-9,-8,-8,-8,-8,-8,-9,2,2,1,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895145,-10,1,-9,1,1,110,COMPUTER PROGRAMMING,COMPUTER PROGRAMMING,14,3,0,0,-9,2,2,1,2,2,168,2,2,2,3,3,1,-6,9,93,11,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895197,-10,1,-9,1,1,263,BIOMATICAL EQUIPTMENT TECHNITION,BIOMEDICAL EQUIPMENT TECHNICAL,14,-8,0,0,-9,2,2,2,2,1,-9,2,2,2,3,3,1,-6,9,92,11,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6895121,1645,1,1,1,1,131,ELEMENTARY EDUCATION,ELEMENTARY EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865646,829,1,-9,1,1,71,SECRETARIAL STUDIES,*SECRETARY STUDIES,25,2,6,93,1,1,1,2,2,2,2000,2,2,2,11,11,1,1,8,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865683,-11,1,1,1,1,150,AVIATION ELECTRONICS,AVIATION ELECTRONIC,-9,2,0,0,-9,2,2,2,2,1,-9,2,2,2,-9,-9,-9,-9,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865690,458,1,1,1,1,71,BUSINESS MANAGEMENT,BUSINESS MANAGEMENT,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865605,1645,1,1,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,1,1,2,2,2,1700,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865649,617,1,1,1,1,900,UNDECIDED,UNDECIDED,-9,5,12,93,-9,1,1,2,2,2,2000,2,2,2,16,16,1,4,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865649,458,2,1,1,1,62,INFORMATION SYSTEMS OPERATIONS MANAGEMENT,INFORMATION SYSTEMS OPERATION MANAGEMENT,-9,4,0,0,-9,1,1,2,2,2,3000,2,2,2,8,8,1,6,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865675,314,1,1,1,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,1,1,1,2,2,2000,1,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865680,2125,1,-9,1,1,91,COMMUNICATIONS,COMMUNICATION,-9,4,0,0,-9,1,1,2,2,2,-8,2,2,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865612,314,1,1,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,5,0,0,-9,1,2,2,2,2,3050,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865658,351,1,-9,1,1,62,BUSINESS RELATIONS,BUSINESS @RELATIONS,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865652,458,1,1,1,1,63,INTERNATIONAL BUSINESS AND SPANISH,INTERNATIONAL BUSINESS SPANISH,-9,4,0,0,-9,1,1,1,2,2,2850,1,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865611,617,1,1,1,2,-4,DON'T KNOW,-9,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,9,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865682,1371,1,1,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,16,3,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6865644,1048,1,1,1,1,91,COMMUNICATIONS,COMMUNICATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815015,1371,1,1,1,1,900,UNDECIDED,UNDECIDED,25,1,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,4,9,93,6,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815015,617,2,1,1,3,430,CRIMINAL CORRECTIONS,CRIMINAL CORRECTIONS,10,1,0,0,-9,2,2,2,2,1,-9,2,2,-3,5,5,1,4,9,92,1,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815044,1371,1,1,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,9,9,1,4,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815044,1048,2,1,1,1,135,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815025,714,1,-9,1,1,135,EDUCATION TEACHING,EDUCATION TEACH,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,10,10,1,5,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815025,617,2,1,2,3,135,TEACHING,TEACH,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,12,13,2,4,8,93,12,93,2,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
6815058,617,1,1,2,2,900,UNDECIDED,UNDECIDED,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,17,24,2,4,9,92,1,93,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
6815043,458,1,1,1,1,131,ELEMENTARY EDUCATION,ELEMENTARY EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815075,1371,1,1,1,1,240,GENERAL FOR COLLEGE TRANSFER,*@GENERAL @FOR @COLLEGE @TRANSFER,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,7,7,1,4,2,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815062,617,1,1,1,3,900,NO MAJOR,NO MAJOR,4,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,4,4,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815007,1610,1,1,1,1,20,LANDSCAPE HORTICULTURE,LANDSCAPE HORTICULTURE,-9,4,0,0,-9,1,1,1,2,2,1300,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815051,-10,1,1,1,1,470,AUTO MECHANICS,AUTO MECHANIC,35,2,0,0,-9,2,2,2,2,1,-9,2,1,2,4,4,1,-6,2,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815071,314,1,1,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,1,2,2,2,2,0,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815047,1384,1,1,1,1,40,ARCHITECTURE,ARCHITECTURE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816240,1048,1,1,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816201,1371,1,1,1,1,900,NO MAJOR,NO MAJOR,10,1,0,0,-9,2,2,2,2,1,-9,2,2,2,3,3,1,4,9,92,11,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816297,1371,1,1,1,1,500,INTERIOR DESIGN,INTERIOR DESIGN,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,15,15,1,4,9,92,11,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816297,458,2,1,1,1,500,INTERIOR DESIGN,INTERIOR DESIGN,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,8,8,1,6,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816214,1610,1,1,1,1,188,PRE-MED,PRE MED,-9,4,0,0,-9,1,2,2,2,2,2000,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816293,2419,1,-9,1,1,110,COMPUTER REPAIR,COMPUTER REPAIR,30,3,0,0,-9,2,2,2,2,1,-9,2,2,2,1,1,1,1,5,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816273,1384,1,1,1,1,900,UNDECEIDED,UNDECIDED,-9,-8,0,0,-9,2,2,2,2,1,-9,2,2,1,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816276,458,1,1,1,1,63,MARKETING,MARKETING,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,17,17,1,6,8,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6816276,1048,2,1,1,1,63,MARKETING,MARKETING,-9,4,0,0,-9,2,1,2,2,2,1800,2,2,2,8,8,1,6,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6874002,2529,1,1,1,2,185,NURSE,NURSE,5,2,0,0,-9,2,2,2,2,1,-9,2,2,2,14,14,1,4,8,92,9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6874039,105,1,-9,1,1,453,HISTORY,HISTORY,-9,4,0,0,-9,1,2,2,2,2,16000,1,1,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6874043,1048,1,1,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,1,2,2,2,2500,2,2,2,18,18,1,6,8,92,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6874043,2341,2,1,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,8,8,1,6,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6874026,2341,1,1,1,1,62,BUSINESS MANAGEMENT,BUSINESS MANAGEMENT,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,13,13,1,6,9,92,9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6874013,1942,1,-9,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,1,2,2,2,2,1000,2,2,2,32,32,1,5,1,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6874076,2529,1,1,1,1,60,ACCOUNTING,ACCOUNTING,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,3,3,1,4,9,92,11,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896989,1010,1,-9,1,1,188,PRE MED,PRE MED,-9,1,0,0,-9,1,1,2,2,2,6500,2,2,2,10,10,1,2,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896911,962,1,1,1,1,240,GENERAL STUDIES,GENERAL STUDIES,14,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896976,51,1,-9,1,1,240,LIBERAL ARTS,LIBERAL ART,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,9,9,1,2,8,92,4,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896976,1384,2,1,1,1,304,BUSINESS GENERAL LAB,BUSINESS @GENERAL LAB,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896905,-10,1,1,1,1,504,MADELING,*@MADELING,6,2,0,0,-9,2,2,2,2,1,-9,2,2,2,-6,-6,1,-6,-8,-8,11,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896956,933,1,2,1,1,454,SOCOLOGY,SOCIOLOGY,-9,4,0,0,-9,2,1,2,2,2,3000,2,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896907,962,1,1,1,1,140,ELECTRONIC ENGINERING,ELECTRONIC ENGINEER,15,3,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,4,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896913,1683,1,1,1,2,185,NURSING,NURSING,5,3,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,4,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6896930,962,1,1,1,2,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,3,0,0,-9,2,2,2,1,2,0,1,2,2,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830823,1674,1,2,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,10,10,1,6,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830808,1970,1,-9,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,2,2,2,2,10000,1,1,2,27,27,1,5,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830817,684,1,-9,1,1,140,ELECTRICAL ENGINEERING,ELECTRICAL ENGINEER,-9,4,0,0,-9,2,1,2,2,2,3500,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830848,1089,1,2,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,1,2,2,2,2,7500,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830880,1002,1,1,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,2,2,2,2,7500,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830818,1899,1,-9,1,1,120,HAIR DESIGN,HAIR DESIGN,8,1,0,0,-9,2,2,2,2,1,-9,2,2,2,-6,-6,1,1,8,92,-8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830820,-10,1,1,1,2,900,NO MAJOR,NO MAJOR,6,5,0,0,-9,2,2,2,2,1,-9,2,2,2,6,6,1,-6,3,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6830844,962,1,1,1,2,200,CHILD CARE,CHILD CARE,8,2,1,94,1,2,2,2,2,1,-9,2,2,2,4,4,1,4,9,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6813013,1002,1,1,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,2,2,2,2,-8,2,2,2,10,10,1,6,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6813013,962,2,1,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,3,0,0,-9,2,2,2,2,1,-9,2,1,2,13,13,1,4,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6813086,962,1,1,1,2,112,COMPUTER INFORMATION DYSTEMS,COMPUTER INFORMATION @DYSTEMS,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,4,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6813059,962,1,1,2,3,900,NO MAJOR,NO MAJOR,-9,1,0,0,-9,2,2,2,1,2,-8,2,2,2,21,24,2,4,9,92,9,93,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
6813083,962,1,1,1,1,63,BUSSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,5,0,0,-9,2,1,2,2,2,6000,2,1,1,10,10,1,4,9,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6813083,1001,2,1,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,1,1,2,2,2,7000,2,1,1,15,15,1,6,6,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6813069,27,1,-9,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,1,2,2,2,2,1200,2,2,2,5,5,1,5,8,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815810,181,1,1,1,2,900,NONE,NONE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815805,1735,1,-9,1,1,471,CONSUMER ELECTRONICS TVS VCRS SMALL REPAIR,*CONSUMER ELECTRONIC TELEVISION VIDEO @SMALL REPAIR,20,2,8,93,2,1,1,2,2,2,7000,2,2,2,14,14,1,1,7,92,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815863,1760,1,1,1,2,170,EMERGENCY MEDICAL TECHNOLOGY (X) PARAMEDIC,EMERGENCY MEDICAL TECHNOLOGY PETROCHEMICAL,12,3,0,0,-9,2,2,2,2,1,-9,2,1,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815808,321,1,1,1,1,131,ELEMENTARY EDUCATION,ELEMENTARY EDUCATION,-9,4,0,0,-9,1,2,2,2,2,300,2,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815858,1829,1,-9,1,1,20,SMALL ANIMAL SCIENCE,SALES ANIMAL SCIENCE,-9,4,0,0,-9,1,1,2,2,2,5300,2,2,1,17,17,1,5,8,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815853,181,1,1,1,1,502,PHOTOGRAPHY,PHOTOGRAPHY,-9,3,0,0,-9,1,2,2,2,2,1300,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815809,29,1,-9,1,3,0,DIAMONDS,-9,10,2,0,0,-9,2,2,2,2,1,-9,2,1,2,19,19,1,2,2,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6815888,181,1,1,2,2,500,INTERIOR DESIGN,INTERIOR DESIGN,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,12,24,2,4,9,92,1,93,2,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
6815893,181,1,1,2,1,-6,-6,-6,30,3,0,0,-9,2,2,2,2,1,-9,2,1,2,-6,-6,2,4,9,93,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
6815831,181,1,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6801207,166,1,1,1,1,185,NURSING  REGISTERED NURSE,NURSING REGISTER NURSE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837437,190,1,-9,1,1,71,OFFICE AUTAMATION SPEACILIST,OFFICE @AUTAMATION SPECIAL,30,2,8,93,1,2,2,2,2,1,-9,1,2,2,9,9,1,1,12,92,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837441,147,1,-9,1,2,170,MEDICAL ASSISTING,MEDICAL ASSIST,4,2,0,0,-9,1,2,2,2,2,4000,2,2,2,4,4,1,1,9,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837441,118,2,1,1,1,240,UNDECLARED  GENERAL STUDIES  WANT NURSING LATER,UNDECLARED @GENERAL STUDIES WEAVING NURSING @LATER,-9,4,0,0,-9,1,1,2,2,2,4200,2,2,2,8,8,1,6,9,93,4,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837423,1996,1,1,1,1,120,COSMETOLOGHY/BARBERING,COSMETOLOGY BARBERING,-9,2,0,0,-9,2,2,2,2,1,-9,2,2,2,6,6,1,4,3,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837477,196,1,1,2,1,131,MIDDLE CHILD ED,*@MIDDLE CHILD @ED,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,19,24,2,6,9,92,6,93,12,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
6837447,1594,1,1,1,1,20,AGRICULTURE,AGRICULTURE,-9,4,0,0,-9,1,1,2,2,2,6000,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837401,1594,1,1,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,1,1,1,2,2,5000,1,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837401,727,2,1,1,2,60,ACCOUNTING,ACCOUNTING,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,3,3,1,4,6,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837408,167,1,1,1,1,400,CHEMISRTRY,CHEMISTRY,-9,4,0,0,-9,1,2,2,2,2,3700,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837408,727,2,1,1,3,400,CHEMISTRY,CHEMISTRY,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,6,93,9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6837414,2105,1,1,1,1,185,NURSING,NURSING,-9,4,0,0,-9,1,1,2,2,2,767,2,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6820524,771,1,1,1,1,170,PHYSICIAN ASSISTANT,PHYSICIAN ASSIST,-9,5,0,0,-9,2,2,2,1,2,-8,2,2,2,12,12,1,4,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6820577,684,1,-9,1,1,71,BUSINESS. FINANCE,BUSINESS FINANCE,-9,4,0,0,-9,1,1,2,2,2,6000,1,2,2,12,12,1,5,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
